BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	source_name	treatment	group
SAMN13633946	SRR10741134	2020-09-01T17:05:01Z	2019-12-19T16:58:26Z	15922357	1592235700	0	100	502		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10741/SRR10741134/SRR10741134.lite.1	SRX7416686		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863482	simple	9606	Homo sapiens	GSM4225672							no					GEO	SRA1014458		public	72C8234804A20942F7ADC6FA0F0934FA	E67692850F1AAC708CD5D6AE858F1C66	13633946	HCTODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863482	GSM4225672	HCT116	CRC cell line	ODC (regorafenib, vemurafenib, GDC-0994)	HCT116.ODC..regorafenib..vemurafenib..GDC.0994.
SAMN13633946	SRR10741135	2020-09-01T17:05:01Z	2019-12-19T16:57:13Z	12402317	1240231700	0	100	385		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741135/SRR10741135.lite.1	SRX7416686		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863482	simple	9606	Homo sapiens	GSM4225672							no					GEO	SRA1014458		public	D2DF696B46D13C16AAF853CD92FE88CE	0561B13F47CF1F18577E693AFE5C1366	13633946	HCTODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863482	GSM4225672	HCT116	CRC cell line	ODC (regorafenib, vemurafenib, GDC-0994)	HCT116.ODC..regorafenib..vemurafenib..GDC.0994.
SAMN13633947	SRR10741132	2020-09-01T17:05:01Z	2019-12-19T16:58:37Z	15509558	1550955800	0	100	491		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741132/SRR10741132.lite.1	SRX7416685		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863481	simple	9606	Homo sapiens	GSM4225671							no					GEO	SRA1014458		public	4C064AB04AA7B95BA5D584C5F52A24FA	137FAE41CF289911D4E8363D1A0F73A1	13633947	HCTCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863481	GSM4225671	HCT116	CRC cell line	CTRL	HCT116.CTRL
SAMN13633947	SRR10741133	2020-09-01T17:05:01Z	2019-12-19T16:58:29Z	12123054	1212305400	0	100	379		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10741/SRR10741133/SRR10741133.lite.1	SRX7416685		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863481	simple	9606	Homo sapiens	GSM4225671							no					GEO	SRA1014458		public	A9C03B528B6270AE1E3C3E778A00D3C5	5BD75E53299D5AEC13B338A70F25717C	13633947	HCTCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863481	GSM4225671	HCT116	CRC cell line	CTRL	HCT116.CTRL
SAMN13633948	SRR10741130	2020-09-01T17:05:01Z	2019-12-19T16:58:22Z	14423632	1442363200	0	100	459		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741130/SRR10741130.lite.1	SRX7416684		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863480	simple	9606	Homo sapiens	GSM4225670							no					GEO	SRA1014458		public	31C911BFC26E4CD12B4491E231428013	DC746B22CEAA7089832CAA7D58FDCC0D	13633948	HCTCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863480	GSM4225670	HCT116	CRC cell line	CTRL	HCT116.CTRL
SAMN13633948	SRR10741131	2020-09-01T17:05:01Z	2019-12-19T16:56:26Z	10740312	1074031200	0	100	338		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741131/SRR10741131.lite.1	SRX7416684		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863480	simple	9606	Homo sapiens	GSM4225670							no					GEO	SRA1014458		public	EBB11895216FD5E7D615D3FDF80FADC9	E9F4A5B32F630EECB999A733DFE8D160	13633948	HCTCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863480	GSM4225670	HCT116	CRC cell line	CTRL	HCT116.CTRL
SAMN13633949	SRR10741128	2020-09-01T17:05:01Z	2019-12-19T16:59:07Z	14051320	1405132000	0	100	449		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741128/SRR10741128.lite.1	SRX7416683		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863479	simple	9606	Homo sapiens	GSM4225669							no					GEO	SRA1014458		public	4656292B4DBC27AF6C944C4E52D75A88	B0DA7D0B42D8D932B6212666675AD339	13633949	DLDODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863479	GSM4225669	DLD1	CRC cell line	ODC (regorafenib, selumetinib)	DLD1.ODC..regorafenib..selumetinib.
SAMN13633949	SRR10741129	2020-09-01T17:05:01Z	2019-12-19T16:58:09Z	10592480	1059248000	0	100	333		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741129/SRR10741129.lite.1	SRX7416683		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863479	simple	9606	Homo sapiens	GSM4225669							no					GEO	SRA1014458		public	D2149E3A04988B02E080ABA5843D8E77	809303E4B98B1AC8ECE0D22C0585C2C4	13633949	DLDODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863479	GSM4225669	DLD1	CRC cell line	ODC (regorafenib, selumetinib)	DLD1.ODC..regorafenib..selumetinib.
SAMN13633950	SRR10741126	2020-09-01T17:05:01Z	2019-12-19T16:58:46Z	14723962	1472396200	0	100	470		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10741/SRR10741126/SRR10741126.lite.1	SRX7416682		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863478	simple	9606	Homo sapiens	GSM4225668							no					GEO	SRA1014458		public	580FA7BD0208C36D78E8C3BDE6A761D1	2A815911F74C25A8EA54EE3D58E464F9	13633950	DLDODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863478	GSM4225668	DLD1	CRC cell line	ODC (regorafenib, selumetinib)	DLD1.ODC..regorafenib..selumetinib.
SAMN13633950	SRR10741127	2020-09-01T17:05:01Z	2019-12-19T16:56:37Z	11641617	1164161700	0	100	366		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741127/SRR10741127.lite.1	SRX7416682		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863478	simple	9606	Homo sapiens	GSM4225668							no					GEO	SRA1014458		public	7C388212C04271C999BC3862A75AE935	7D6ADF18B6BC290FA1BB7ED31DDAF282	13633950	DLDODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863478	GSM4225668	DLD1	CRC cell line	ODC (regorafenib, selumetinib)	DLD1.ODC..regorafenib..selumetinib.
SAMN13633951	SRR10741124	2020-09-01T17:05:01Z	2019-12-19T16:57:27Z	13309773	1330977300	0	100	421		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741124/SRR10741124.lite.1	SRX7416681		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863477	simple	9606	Homo sapiens	GSM4225667							no					GEO	SRA1014458		public	C170A4B00DAB85CFD01D57B40F954DE6	29BDA814386A672E10E562DF1824761E	13633951	DLDCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863477	GSM4225667	DLD1	CRC cell line	CTRL	DLD1.CTRL
SAMN13633951	SRR10741125	2020-09-01T17:05:01Z	2019-12-19T16:56:17Z	10486669	1048666900	0	100	327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741125/SRR10741125.lite.1	SRX7416681		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863477	simple	9606	Homo sapiens	GSM4225667							no					GEO	SRA1014458		public	270496D0966E102DC19B7714BE663EBF	E21F0DB76EE4AB0DCD53F4968DB8650E	13633951	DLDCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863477	GSM4225667	DLD1	CRC cell line	CTRL	DLD1.CTRL
SAMN13633952	SRR10741122	2020-09-01T17:05:01Z	2019-12-19T16:57:16Z	14575823	1457582300	0	100	465		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741122/SRR10741122.lite.1	SRX7416680		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863476	simple	9606	Homo sapiens	GSM4225666							no					GEO	SRA1014458		public	69080DA7A734AABC25658D47D55E61C6	6A25A90F7A77239904D28E63009EF42F	13633952	DLDCTR2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863476	GSM4225666	DLD1	CRC cell line	CTRL	DLD1.CTRL
SAMN13633952	SRR10741123	2020-09-01T17:05:01Z	2019-12-19T16:56:14Z	11376869	1137686900	0	100	358		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741123/SRR10741123.lite.1	SRX7416680		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863476	simple	9606	Homo sapiens	GSM4225666							no					GEO	SRA1014458		public	1CE97F91A5310EC9FF239BBD2F51824E	D84A2A842536B22554CDC93905AE629D	13633952	DLDCTR2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863476	GSM4225666	DLD1	CRC cell line	CTRL	DLD1.CTRL
